t,x,y,vx,vy,jacobi
34.50515931,-1.34929560,0.65985958,1.35636625,1.52642928,-0.58172077
34.50725371,-1.34645022,0.66305159,1.36076686,1.52171855,-0.58174822
34.50934810,-1.34359564,0.66623373,1.36515384,1.51699316,-0.58177566
34.51144250,-1.34073189,0.66940595,1.36952713,1.51225313,-0.58180311
34.51353689,-1.33785899,0.67256823,1.37388670,1.50749849,-0.58183055
34.51563129,-1.33497698,0.67572053,1.37823250,1.50272928,-0.58185799
34.51772568,-1.33208588,0.67886284,1.38256447,1.49794551,-0.58188543
34.51982008,-1.32918572,0.68199510,1.38688257,1.49314724,-0.58191287
34.52191447,-1.32627653,0.68511731,1.39118675,1.48833447,-0.58194031
34.52400887,-1.32335834,0.68822942,1.39547696,1.48350725,-0.58196774
34.52610326,-1.32043118,0.69133140,1.39975317,1.47866560,-0.58199518
34.52819766,-1.31749508,0.69442323,1.40401531,1.47380956,-0.58202261
34.53029205,-1.31455006,0.69750487,1.40826334,1.46893915,-0.58205004
34.53238645,-1.31159617,0.70057630,1.41249721,1.46405441,-0.58207747
34.53448084,-1.30863342,0.70363748,1.41671688,1.45915537,-0.58210490
34.53657524,-1.30566185,0.70668838,1.42092229,1.45424205,-0.58213233
34.53866963,-1.30268148,0.70972898,1.42511341,1.44931449,-0.58215976
34.54076403,-1.29969236,0.71275925,1.42929018,1.44437272,-0.58218718
34.54285842,-1.29669450,0.71577915,1.43345256,1.43941677,-0.58221461
34.54495282,-1.29368794,0.71878865,1.43760049,1.43444667,-0.58224203
34.54704721,-1.29067270,0.72178773,1.44173394,1.42946246,-0.58226945
34.54914161,-1.28764883,0.72477636,1.44585284,1.42446416,-0.58229687
34.55123600,-1.28461634,0.72775451,1.44995717,1.41945180,-0.58232430
34.55333040,-1.28157527,0.73072214,1.45404686,1.41442543,-0.58235171
34.55542479,-1.27852565,0.73367923,1.45812188,1.40938507,-0.58237913
34.55751919,-1.27546751,0.73662575,1.46218217,1.40433075,-0.58240655
34.55961358,-1.27240089,0.73956167,1.46622769,1.39926250,-0.58243397
34.56170798,-1.26932581,0.74248696,1.47025839,1.39418037,-0.58246138
34.56380237,-1.26624230,0.74540159,1.47427423,1.38908437,-0.58248880
34.56589677,-1.26315039,0.74830553,1.47827515,1.38397455,-0.58251621
34.56799117,-1.26005012,0.75119876,1.48226111,1.37885093,-0.58254363
34.57008556,-1.25694152,0.75408124,1.48623206,1.37371354,-0.58257104
34.57217996,-1.25382462,0.75695295,1.49018796,1.36856243,-0.58259845
34.57427435,-1.25069945,0.75981385,1.49412876,1.36339762,-0.58262587
34.57636875,-1.24756604,0.76266392,1.49805441,1.35821915,-0.58265328
34.57846314,-1.24442442,0.76550314,1.50196487,1.35302705,-0.58268069
34.58055754,-1.24127464,0.76833146,1.50586008,1.34782135,-0.58270810
34.58265193,-1.23811670,0.77114887,1.50974001,1.34260209,-0.58273551
34.58474633,-1.23495066,0.77395533,1.51360461,1.33736930,-0.58276292
34.58684072,-1.23177654,0.77675082,1.51745382,1.33212301,-0.58279033
34.58893512,-1.22859438,0.77953531,1.52128761,1.32686326,-0.58281774
34.59102951,-1.22540420,0.78230876,1.52510592,1.32159009,-0.58284515
34.59312391,-1.22220604,0.78507116,1.52890871,1.31630352,-0.58287256
34.59521830,-1.21899993,0.78782248,1.53269593,1.31100358,-0.58289997
34.59731270,-1.21578591,0.79056267,1.53646755,1.30569033,-0.58292738
34.59940709,-1.21256401,0.79329173,1.54022350,1.30036378,-0.58295479
34.60150149,-1.20933425,0.79600962,1.54396374,1.29502397,-0.58298219
34.60359588,-1.20609668,0.79871631,1.54768824,1.28967095,-0.58300960
34.60569028,-1.20285132,0.80141177,1.55139693,1.28430473,-0.58303701
34.60778467,-1.19959821,0.80409598,1.55508978,1.27892536,-0.58306442
34.60987907,-1.19633739,0.80676891,1.55876674,1.27353288,-0.58309183
34.61197346,-1.19306888,0.80943053,1.56242776,1.26812731,-0.58311924
34.61406786,-1.18979272,0.81208082,1.56607280,1.26270869,-0.58314665
34.61616225,-1.18650894,0.81471975,1.56970181,1.25727706,-0.58317406
34.61825665,-1.18321758,0.81734728,1.57331475,1.25183245,-0.58320147
34.62035104,-1.17991867,0.81996340,1.57691156,1.24637491,-0.58322888
34.62244544,-1.17661224,0.82256808,1.58049221,1.24090445,-0.58325629
34.62453983,-1.17329833,0.82516128,1.58405664,1.23542113,-0.58328370
34.62663423,-1.16997697,0.82774299,1.58760481,1.22992497,-0.58331111
34.62872862,-1.16664820,0.83031317,1.59113668,1.22441601,-0.58333853
34.63082302,-1.16331204,0.83287181,1.59465220,1.21889430,-0.58336594
34.63291741,-1.15996854,0.83541886,1.59815133,1.21335985,-0.58339335
34.63501181,-1.15661773,0.83795431,1.60163401,1.20781272,-0.58342077
34.63710620,-1.15325965,0.84047813,1.60510020,1.20225293,-0.58344818
34.63920060,-1.14989432,0.84299029,1.60854986,1.19668052,-0.58347560
34.64129499,-1.14652178,0.84549076,1.61198294,1.19109554,-0.58350302
34.64338939,-1.14314207,0.84797953,1.61539940,1.18549801,-0.58353043
34.64548378,-1.13975522,0.85045656,1.61879919,1.17988797,-0.58355785
34.64757818,-1.13636127,0.85292182,1.62218226,1.17426546,-0.58358527
34.64967257,-1.13296026,0.85537530,1.62554857,1.16863052,-0.58361269
34.65176697,-1.12955220,0.85781696,1.62889808,1.16298319,-0.58364011
34.65386136,-1.12613716,0.86024679,1.63223073,1.15732350,-0.58366754
34.65595576,-1.12271515,0.86266474,1.63554649,1.15165148,-0.58369496
34.65805015,-1.11928621,0.86507081,1.63884530,1.14596718,-0.58372239
34.66014455,-1.11585038,0.86746495,1.64212713,1.14027064,-0.58374981
34.66223894,-1.11240769,0.86984715,1.64539193,1.13456189,-0.58377724
34.66433334,-1.10895819,0.87221739,1.64863965,1.12884097,-0.58380467
34.66642773,-1.10550190,0.87457562,1.65187024,1.12310791,-0.58383210
34.66852213,-1.10203886,0.87692184,1.65508367,1.11736276,-0.58385953
34.67061653,-1.09856912,0.87925601,1.65827988,1.11160556,-0.58388696
34.67271092,-1.09509269,0.88157812,1.66145884,1.10583633,-0.58391440
34.67480532,-1.09160963,0.88388812,1.66462049,1.10005513,-0.58394184
34.67689971,-1.08811996,0.88618601,1.66776480,1.09426198,-0.58396927
34.67899411,-1.08462372,0.88847175,1.67089171,1.08845694,-0.58399671
34.68108850,-1.08112095,0.89074532,1.67400119,1.08264003,-0.58402416
34.68318290,-1.07761169,0.89300670,1.67709318,1.07681129,-0.58405160
34.68527729,-1.07409598,0.89525585,1.68016765,1.07097077,-0.58407904
34.68737169,-1.07057384,0.89749276,1.68322454,1.06511850,-0.58410649
34.68946608,-1.06704531,0.89971740,1.68626382,1.05925452,-0.58413394
34.69156048,-1.06351044,0.90192975,1.68928544,1.05337887,-0.58416139
34.69365487,-1.05996927,0.90412978,1.69228935,1.04749160,-0.58418884
34.69574927,-1.05642181,0.90631747,1.69527551,1.04159273,-0.58421630
34.69784366,-1.05286812,0.90849279,1.69824388,1.03568231,-0.58424376
34.69993806,-1.04930824,0.91065571,1.70119440,1.02976038,-0.58427122
34.70203245,-1.04574219,0.91280623,1.70412705,1.02382699,-0.58429868
34.70412685,-1.04217002,0.91494431,1.70704176,1.01788216,-0.58432614
34.70622124,-1.03859176,0.91706992,1.70993850,1.01192593,-0.58435361
34.70831564,-1.03500746,0.91918304,1.71281723,1.00595836,-0.58438108
34.71041003,-1.03141715,0.92128366,1.71567789,0.99997948,-0.58440855
34.71250443,-1.02782086,0.92337174,1.71852045,0.99398932,-0.58443603
34.71459882,-1.02421864,0.92544727,1.72134485,0.98798794,-0.58446350
34.71669322,-1.02061052,0.92751021,1.72415107,0.98197536,-0.58449098
34.71878761,-1.01699654,0.92956055,1.72693904,0.97595164,-0.58451846
34.72088201,-1.01337675,0.93159826,1.72970873,0.96991681,-0.58454595
34.72297640,-1.00975117,0.93362332,1.73246010,0.96387091,-0.58457344
34.72507080,-1.00611985,0.93563571,1.73519309,0.95781398,-0.58460093
34.72716519,-1.00248282,0.93763540,1.73790767,0.95174607,-0.58462842
34.72925959,-0.99884013,0.93962237,1.74060379,0.94566721,-0.58465592
34.73135398,-0.99519181,0.94159659,1.74328141,0.93957745,-0.58468342
34.73344838,-0.99153790,0.94355805,1.74594048,0.93347683,-0.58471092
34.73554277,-0.98787845,0.94550673,1.74858096,0.92736539,-0.58473843
34.73763717,-0.98421348,0.94744259,1.75120281,0.92124317,-0.58476594
34.73973156,-0.98054304,0.94936561,1.75380598,0.91511021,-0.58479345
34.74182596,-0.97686717,0.95127579,1.75639042,0.90896656,-0.58482097
34.74392035,-0.97318590,0.95317308,1.75895610,0.90281225,-0.58484849
34.74601475,-0.96949928,0.95505747,1.76150297,0.89664733,-0.58487601
34.74810914,-0.96580735,0.95692894,1.76403099,0.89047184,-0.58490354
34.75020354,-0.96211014,0.95878747,1.76654011,0.88428583,-0.58493107
34.75229793,-0.95840770,0.96063302,1.76903029,0.87808932,-0.58495860
34.75439233,-0.95470006,0.96246559,1.77150148,0.87188238,-0.58498614
34.75648672,-0.95098726,0.96428515,1.77395365,0.86566504,-0.58501368
34.75858112,-0.94726935,0.96609168,1.77638674,0.85943734,-0.58504123
34.76067551,-0.94354636,0.96788515,1.77880072,0.85319932,-0.58506878
34.76276991,-0.93981834,0.96966554,1.78119555,0.84695103,-0.58509633
34.76486430,-0.93608532,0.97143284,1.78357117,0.84069251,-0.58512389
34.76695870,-0.93234735,0.97318702,1.78592754,0.83442381,-0.58515145
34.76905309,-0.92860446,0.97492806,1.78826463,0.82814496,-0.58517902
34.77114749,-0.92485670,0.97665594,1.79058238,0.82185602,-0.58520659
34.77324189,-0.92110410,0.97837064,1.79288076,0.81555701,-0.58523416
34.77533628,-0.91734671,0.98007214,1.79515972,0.80924800,-0.58526174
34.77743068,-0.91358457,0.98176041,1.79741922,0.80292901,-0.58528933
34.77952507,-0.90981771,0.98343543,1.79965922,0.79660010,-0.58531692
34.78161947,-0.90604619,0.98509719,1.80187966,0.79026130,-0.58534451
34.78371386,-0.90227003,0.98674567,1.80408052,0.78391267,-0.58537211
34.78580826,-0.89848929,0.98838083,1.80626174,0.77755424,-0.58539971
34.78790265,-0.89470399,0.99000267,1.80842328,0.77118607,-0.58542732
34.78999705,-0.89091419,0.99161116,1.81056510,0.76480818,-0.58545493
34.79209144,-0.88711993,0.99320629,1.81268716,0.75842064,-0.58548255
34.79418584,-0.88332124,0.99478802,1.81478941,0.75202347,-0.58551017
34.79628023,-0.87951817,0.99635635,1.81687181,0.74561674,-0.58553779
34.79837463,-0.87571076,0.99791125,1.81893432,0.73920047,-0.58556543
34.80046902,-0.87189905,0.99945270,1.82097689,0.73277472,-0.58559306
34.80256342,-0.86808309,1.00098069,1.82299949,0.72633953,-0.58562071
34.80465781,-0.86426290,1.00249518,1.82500206,0.71989495,-0.58564836
34.80675221,-0.86043855,1.00399617,1.82698457,0.71344101,-0.58567601
34.80884660,-0.85661006,1.00548363,1.82894697,0.70697778,-0.58570367
34.81094100,-0.85277749,1.00695755,1.83088922,0.70050528,-0.58573133
34.81303539,-0.84894087,1.00841790,1.83281128,0.69402357,-0.58575901
34.81512979,-0.84510024,1.00986466,1.83471310,0.68753269,-0.58578668
34.81722418,-0.84125565,1.01129782,1.83659464,0.68103268,-0.58581436
34.81931858,-0.83740714,1.01271736,1.83845586,0.67452360,-0.58584205
34.82141297,-0.83355476,1.01412326,1.84029672,0.66800549,-0.58586975
34.82350737,-0.82969854,1.01551549,1.84211718,0.66147839,-0.58589745
34.82560176,-0.82583853,1.01689405,1.84391718,0.65494235,-0.58592515
34.82769616,-0.82197477,1.01825891,1.84569669,0.64839741,-0.58595287
34.82979055,-0.81810731,1.01961005,1.84745566,0.64184363,-0.58598059
34.83188495,-0.81423618,1.02094745,1.84919406,0.63528104,-0.58600831
34.83397934,-0.81036144,1.02227110,1.85091184,0.62870970,-0.58603604
34.83607374,-0.80648312,1.02358098,1.85260896,0.62212965,-0.58606378
34.83816813,-0.80260126,1.02487707,1.85428537,0.61554093,-0.58609153
34.84026253,-0.79871592,1.02615935,1.85594104,0.60894360,-0.58611928
34.84235692,-0.79482713,1.02742780,1.85757591,0.60233769,-0.58614704
34.84445132,-0.79093494,1.02868241,1.85918996,0.59572327,-0.58617480
34.84654571,-0.78703939,1.02992316,1.86078312,0.58910036,-0.58620257
34.84864011,-0.78314052,1.03115002,1.86235537,0.58246903,-0.58623035
34.85073450,-0.77923839,1.03236299,1.86390667,0.57582931,-0.58625814
34.85282890,-0.77533302,1.03356205,1.86543696,0.56918126,-0.58628593
34.85492329,-0.77142448,1.03474717,1.86694620,0.56252492,-0.58631373
34.85701769,-0.76751279,1.03591835,1.86843436,0.55586034,-0.58634154
34.85911208,-0.76359801,1.03707555,1.86990139,0.54918756,-0.58636936
34.86120648,-0.75968018,1.03821877,1.87134724,0.54250664,-0.58639718
34.86330087,-0.75575935,1.03934799,1.87277189,0.53581762,-0.58642501
34.86539527,-0.75183555,1.04046320,1.87417527,0.52912055,-0.58645285
34.86748966,-0.74790883,1.04156437,1.87555736,0.52241548,-0.58648070
34.86958406,-0.74397925,1.04265148,1.87691811,0.51570245,-0.58650855
34.87167845,-0.74004683,1.04372453,1.87825747,0.50898151,-0.58653642
34.87377285,-0.73611163,1.04478350,1.87957541,0.50225272,-0.58656429
34.87586725,-0.73217370,1.04582836,1.88087188,0.49551611,-0.58659216
34.87796164,-0.72823307,1.04685911,1.88214684,0.48877174,-0.58662005
34.88005604,-0.72428980,1.04787572,1.88340025,0.48201966,-0.58664795
34.88215043,-0.72034392,1.04887818,1.88463206,0.47525991,-0.58667585
34.88424483,-0.71639548,1.04986648,1.88584224,0.46849255,-0.58670376
34.88633922,-0.71244454,1.05084060,1.88703073,0.46171762,-0.58673168
34.88843362,-0.70849112,1.05180052,1.88819751,0.45493516,-0.58675961
34.89052801,-0.70453529,1.05274622,1.88934252,0.44814524,-0.58678755
34.89262241,-0.70057708,1.05367770,1.89046573,0.44134789,-0.58681550
34.89471680,-0.69661654,1.05459494,1.89156709,0.43454318,-0.58684345
34.89681120,-0.69265371,1.05549791,1.89264655,0.42773114,-0.58687142
34.89890559,-0.68868865,1.05638661,1.89370409,0.42091182,-0.58689939
34.90099999,-0.68472140,1.05726102,1.89473965,0.41408528,-0.58692738
34.90309438,-0.68075200,1.05812112,1.89575319,0.40725157,-0.58695537
34.90518878,-0.67678050,1.05896691,1.89674468,0.40041073,-0.58698337
34.90728317,-0.67280695,1.05979836,1.89771406,0.39356281,-0.58701138
34.90937757,-0.66883139,1.06061546,1.89866130,0.38670787,-0.58703940
34.91147196,-0.66485387,1.06141819,1.89958635,0.37984595,-0.58706744
34.91356636,-0.66087444,1.06220655,1.90048918,0.37297710,-0.58709548
34.91566075,-0.65689314,1.06298051,1.90136973,0.36610138,-0.58712353
34.91775515,-0.65291001,1.06374007,1.90222797,0.35921883,-0.58715159
34.91984954,-0.64892512,1.06448520,1.90306386,0.35232951,-0.58717966
34.92194394,-0.64493849,1.06521590,1.90387735,0.34543346,-0.58720774
34.92403833,-0.64095019,1.06593215,1.90466840,0.33853073,-0.58723583
34.92613273,-0.63696025,1.06663394,1.90543697,0.33162138,-0.58726394
34.92822712,-0.63296873,1.06732124,1.90618302,0.32470546,-0.58729205
34.93032152,-0.62897567,1.06799406,1.90690650,0.31778301,-0.58732017
34.93241591,-0.62498111,1.06865237,1.90760737,0.31085409,-0.58734831
34.93451031,-0.62098512,1.06929616,1.90828559,0.30391875,-0.58737645
34.93660470,-0.61698772,1.06992542,1.90894111,0.29697704,-0.58740461
34.93869910,-0.61298898,1.07054013,1.90957391,0.29002901,-0.58743278
