      t(s)    theta1(rad)    theta2(rad)             P1             P2
 27.570000      -0.110998       0.148726       0.070573       0.161279
 27.580000      -0.111461       0.150638       0.092143       0.146435
 27.590000      -0.111584       0.152072       0.113760       0.131435
 27.600000      -0.111368       0.153027       0.135357       0.116327
 27.610000      -0.110814       0.153503       0.156870       0.101156
 27.620000      -0.109922       0.153502       0.178231       0.085969
 27.630000      -0.108696       0.153026       0.199376       0.070813
 27.640000      -0.107136       0.152077       0.220240       0.055733
 27.650000      -0.105247       0.150658       0.240758       0.040776
 27.660000      -0.103031       0.148775       0.260866       0.025985
 27.670000      -0.100494       0.146432       0.280503       0.011407
 27.680000      -0.097640       0.143636       0.299606      -0.002915
 27.690000      -0.094476       0.140393       0.318114      -0.016937
 27.700000      -0.091006       0.136713       0.335967      -0.030616
 27.710000      -0.087239       0.132604       0.353108      -0.043911
 27.720000      -0.083183       0.128078       0.369479      -0.056781
 27.730000      -0.078847       0.123146       0.385025      -0.069184
 27.740000      -0.074241       0.117823       0.399693      -0.081084
 27.750000      -0.069377       0.112124       0.413431      -0.092442
 27.760000      -0.064266       0.106065       0.426191      -0.103222
 27.770000      -0.058923       0.099665       0.437926      -0.113390
 27.780000      -0.053362       0.092945       0.448593      -0.122914
 27.790000      -0.047599       0.085926       0.458150      -0.131764
 27.800000      -0.041652       0.078633       0.466559      -0.139911
 27.810000      -0.035540       0.071091       0.473788      -0.147329
 27.820000      -0.029281       0.063328       0.479804      -0.153996
 27.830000      -0.022898       0.055374       0.484583      -0.159890
 27.840000      -0.016412       0.047257       0.488102      -0.164994
 27.850000      -0.009846       0.039011       0.490342      -0.169293
 27.860000      -0.003223       0.030669       0.491291      -0.172777
 27.870000       0.003432       0.022263       0.490940      -0.175436
 27.880000       0.010095       0.013829       0.489285      -0.177267
 27.890000       0.016741       0.005400       0.486328      -0.178268
 27.900000       0.023345      -0.002988       0.482075      -0.178440
 27.910000       0.029883      -0.011302       0.476535      -0.177791
 27.920000       0.036331      -0.019508       0.469726      -0.176328
 27.930000       0.042666      -0.027573       0.461667      -0.174063
 27.940000       0.048866      -0.035467       0.452384      -0.171013
 27.950000       0.054908      -0.043160       0.441905      -0.167196
 27.960000       0.060773      -0.050623       0.430265      -0.162633
 27.970000       0.066441      -0.057830       0.417500      -0.157349
 27.980000       0.071896      -0.064757       0.403652      -0.151370
 27.990000       0.077121      -0.071380       0.388765      -0.144726
 28.000000       0.082100      -0.077678       0.372887      -0.137447
 28.010000       0.086820      -0.083634       0.356068      -0.129567
 28.020000       0.091269      -0.089230       0.338360      -0.121122
 28.030000       0.095437      -0.094451       0.319820      -0.112146
 28.040000       0.099312      -0.099284       0.300503      -0.102680
 28.050000       0.102887      -0.103716       0.280469      -0.092761
 28.060000       0.106154      -0.107738       0.259778      -0.082429
 28.070000       0.109107      -0.111341       0.238491      -0.071726
 28.080000       0.111740      -0.114517       0.216671      -0.060694
 28.090000       0.114048      -0.117261       0.194383      -0.049375
 28.100000       0.116029      -0.119567       0.171689      -0.037811
 28.110000       0.117679      -0.121431       0.148655      -0.026045
 28.120000       0.118996      -0.122852       0.125345      -0.014122
 28.130000       0.119978      -0.123826       0.101827      -0.002085
 28.140000       0.120625      -0.124354       0.078164       0.010024
 28.150000       0.120936      -0.124434       0.054422       0.022159
 28.160000       0.120911      -0.124067       0.030668       0.034278
 28.170000       0.120553      -0.123256       0.006965       0.046336
 28.180000       0.119861      -0.122002      -0.016620       0.058292
 28.190000       0.118839      -0.120308      -0.040023       0.070102
 28.200000       0.117489      -0.118180      -0.063181       0.081724
 28.210000       0.115814      -0.115620      -0.086029       0.093115
 28.220000       0.113820      -0.112637      -0.108506       0.104234
 28.230000       0.111510      -0.109235      -0.130549       0.115041
 28.240000       0.108890      -0.105424      -0.152099       0.125495
 28.250000       0.105966      -0.101212      -0.173095       0.135556
 28.260000       0.102747      -0.096609      -0.193479       0.145187
 28.270000       0.099240      -0.091628      -0.213195       0.154349
 28.280000       0.095454      -0.086281      -0.232188       0.163008
 28.290000       0.091399      -0.080581      -0.250404       0.171127
 28.300000       0.087087      -0.074546      -0.267793       0.178673
 28.310000       0.082530      -0.068193      -0.284305       0.185614
 28.320000       0.077742      -0.061539      -0.299894       0.191921
 28.330000       0.072736      -0.054607      -0.314516       0.197564
 28.340000       0.067530      -0.047418      -0.328130       0.202518
 28.350000       0.062140      -0.039996      -0.340700       0.206758
 28.360000       0.056584      -0.032366      -0.352190       0.210263
 28.370000       0.050882      -0.024556      -0.362571       0.213014
 28.380000       0.045053      -0.016594      -0.371814       0.214994
 28.390000       0.039119      -0.008509      -0.379898       0.216190
 28.400000       0.033101      -0.000332      -0.386803       0.216592
 28.410000       0.027022       0.007905      -0.392516       0.216191
 28.420000       0.020904       0.016172      -0.397027       0.214984
 28.430000       0.014772       0.024434      -0.400330       0.212969
 28.440000       0.008647       0.032660      -0.402424       0.210149
 28.450000       0.002552       0.040818      -0.403314       0.206528
 28.460000      -0.003489       0.048876      -0.403008       0.202116
 28.470000      -0.009454       0.056802      -0.401518       0.196924
 28.480000      -0.015322       0.064567      -0.398862       0.190967
 28.490000      -0.021073       0.072142      -0.395061       0.184262
 28.500000      -0.026687       0.079500      -0.390141       0.176829
 28.510000      -0.032144       0.086613      -0.384131       0.168693
 28.520000      -0.037428       0.093459      -0.377063       0.159878
 28.530000      -0.042522       0.100014      -0.368975       0.150412
 28.540000      -0.047412       0.106257      -0.359905       0.140327
 28.550000      -0.052082       0.112169      -0.349896       0.129652
 28.560000      -0.056522       0.117733      -0.338993       0.118424
 28.570000      -0.060719       0.122933      -0.327243       0.106675
 28.580000      -0.064663       0.127755      -0.314695       0.094445
 28.590000      -0.068345       0.132187      -0.301400       0.081770
 28.600000      -0.071757       0.136217      -0.287412       0.068690
 28.610000      -0.074891       0.139837      -0.272785       0.055245
 28.620000      -0.077743       0.143038      -0.257575       0.041475
 28.630000      -0.080306       0.145813      -0.241837       0.027422
 28.640000      -0.082576       0.148156      -0.225631       0.013128
 28.650000      -0.084550       0.150064      -0.209013      -0.001365
 28.660000      -0.086224       0.151532      -0.192043      -0.016013
 28.670000      -0.087596       0.152559      -0.174780      -0.030775
 28.680000      -0.088666       0.153141      -0.157283      -0.045606
 28.690000      -0.089431       0.153279      -0.139613      -0.060464
 28.700000      -0.089892       0.152974      -0.121829      -0.075306
 28.710000      -0.090048       0.152225      -0.103990      -0.090088
 28.720000      -0.089901       0.151034      -0.086156      -0.104768
 28.730000      -0.089452       0.149405      -0.068387      -0.119304
 28.740000      -0.088703       0.147340      -0.050741      -0.133652
 28.750000      -0.087656       0.144845      -0.033277      -0.147772
 28.760000      -0.086315       0.141924      -0.016052      -0.161622
 28.770000      -0.084683       0.138583       0.000877      -0.175161
 28.780000      -0.082766       0.134830       0.017454      -0.188348
 28.790000      -0.080568       0.130672       0.033622      -0.201145
 28.800000      -0.078096       0.126120       0.049329      -0.213512
 28.810000      -0.075356       0.121183       0.064522      -0.225412
 28.820000      -0.072357       0.115873       0.079149      -0.236808
 28.830000      -0.069106       0.110203       0.093160      -0.247665
 28.840000      -0.065614       0.104188       0.106508      -0.257947
 28.850000      -0.061891       0.097842       0.119146      -0.267623
 28.860000      -0.057949       0.091184       0.131031      -0.276661
 28.870000      -0.053801       0.084231       0.142120      -0.285032
 28.880000      -0.049460       0.077004       0.152376      -0.292706
 28.890000      -0.044942       0.069526       0.161761      -0.299660
 28.900000      -0.040262       0.061817       0.170243      -0.305869
 28.910000      -0.035437       0.053905       0.177792      -0.311311
 28.920000      -0.030485       0.045813       0.184380      -0.315969
