      t(s)    theta1(rad)    theta2(rad)             P1             P2
  4.990000      -0.227622       0.990048      -1.255688       0.777134
  5.000000      -0.235327       0.999649      -1.208947       0.693646
  5.010000      -0.242527       1.008119      -1.160829       0.609813
  5.020000      -0.249244       1.015490      -1.111437       0.525702
  5.030000      -0.255497       1.021788      -1.060866       0.441376
  5.040000      -0.261303       1.027037      -1.009210       0.356896
  5.050000      -0.266673       1.031257      -0.956557       0.272316
  5.060000      -0.271621       1.034467      -0.902994       0.187693
  5.070000      -0.276154       1.036684      -0.848602       0.103078
  5.080000      -0.280279       1.037921      -0.793464       0.018521
  5.090000      -0.284001       1.038192      -0.737659      -0.065928
  5.100000      -0.287323       1.037508      -0.681265      -0.150222
  5.110000      -0.290247       1.035876      -0.624358      -0.234314
  5.120000      -0.292770       1.033306      -0.567017      -0.318155
  5.130000      -0.294893       1.029803      -0.509316      -0.401701
  5.140000      -0.296610       1.025372      -0.451332      -0.484903
  5.150000      -0.297916       1.020017      -0.393143      -0.567714
  5.160000      -0.298805       1.013739      -0.334825      -0.650086
  5.170000      -0.299267       1.006537      -0.276457      -0.731969
  5.180000      -0.299294       0.998411      -0.218120      -0.813314
  5.190000      -0.298872       0.989356      -0.159894      -0.894067
  5.200000      -0.297989       0.979368      -0.101863      -0.974175
  5.210000      -0.296629       0.968439      -0.044114      -1.053581
  5.220000      -0.294775       0.956559       0.013265      -1.132226
  5.230000      -0.292407       0.943715       0.070181      -1.210048
  5.240000      -0.289504       0.929891       0.126539      -1.286983
  5.250000      -0.286042       0.915070       0.182239      -1.362962
  5.260000      -0.281994       0.899228       0.237178      -1.437911
  5.270000      -0.277331       0.882340       0.291245      -1.511754
  5.280000      -0.272019       0.864373       0.344325      -1.584409
  5.290000      -0.266022       0.845291       0.396297      -1.655788
  5.300000      -0.259299       0.825052       0.447032      -1.725796
  5.310000      -0.251804       0.803604       0.496393      -1.794334
  5.320000      -0.243485       0.780891       0.544234      -1.861292
  5.330000      -0.234286       0.756846       0.590398      -1.926552
  5.340000      -0.224140       0.731389       0.634718      -1.989989
  5.350000      -0.212975       0.704430       0.677014      -2.051464
  5.360000      -0.200708       0.675864       0.717088      -2.110826
  5.370000      -0.187243       0.645571       0.754729      -2.167910
  5.380000      -0.172476       0.613410       0.789705      -2.222536
  5.390000      -0.156286       0.579222       0.821763      -2.274506
  5.400000      -0.138540       0.542828       0.850627      -2.323599
  5.410000      -0.119091       0.504026       0.875993      -2.369575
  5.420000      -0.097783       0.462601       0.897528      -2.412165
  5.430000      -0.074461       0.418335       0.914868      -2.451076
  5.440000      -0.048985       0.371031       0.927619      -2.485986
  5.450000      -0.021263       0.320553       0.935361      -2.516546
  5.460000       0.008700       0.266899       0.937657      -2.542392
  5.470000       0.040734       0.210295       0.934077      -2.563154
  5.480000       0.074432       0.151296       0.924227      -2.578485
  5.490000       0.109110       0.090839       0.907803      -2.588098
  5.500000       0.143859       0.030178       0.884645      -2.591812
  5.510000       0.177700      -0.029340       0.854776      -2.589586
  5.520000       0.209792      -0.086562       0.818421      -2.581532
  5.530000       0.239571      -0.140722       0.775966      -2.567896
  5.540000       0.266772      -0.191470       0.727906      -2.549015
  5.550000       0.291356      -0.238770       0.674780      -2.525267
  5.560000       0.313427      -0.282782       0.617130      -2.497039
  5.570000       0.333156      -0.323754       0.555465      -2.464700
  5.580000       0.350735      -0.361961       0.490256      -2.428594
  5.590000       0.366352      -0.397667       0.421933      -2.389034
  5.600000       0.380183      -0.431117       0.350879      -2.346304
  5.610000       0.392383      -0.462524       0.277444      -2.300659
  5.620000       0.403089      -0.492074       0.201940      -2.252329
  5.630000       0.412421      -0.519925       0.124653      -2.201524
  5.640000       0.420484      -0.546215       0.045841      -2.148433
  5.650000       0.427369      -0.571057      -0.034258      -2.093229
  5.660000       0.433154      -0.594551      -0.115427      -2.036071
  5.670000       0.437910      -0.616781      -0.197465      -1.977106
  5.680000       0.441700      -0.637815      -0.280183      -1.916467
  5.690000       0.444577      -0.657715      -0.363408      -1.854281
  5.700000       0.446590      -0.676531      -0.446976      -1.790664
  5.710000       0.447783      -0.694305      -0.530733      -1.725726
  5.720000       0.448196      -0.711072      -0.614534      -1.659569
  5.730000       0.447862      -0.726862      -0.698239      -1.592290
  5.740000       0.446816      -0.741698      -0.781718      -1.523982
  5.750000       0.445084      -0.755599      -0.864846      -1.454731
  5.760000       0.442695      -0.768581      -0.947501      -1.384621
  5.770000       0.439671      -0.780654      -1.029567      -1.313730
  5.780000       0.436034      -0.791827      -1.110934      -1.242136
  5.790000       0.431804      -0.802104      -1.191492      -1.169911
  5.800000       0.427000      -0.811487      -1.271137      -1.097127
  5.810000       0.421635      -0.819975      -1.349767      -1.023852
  5.820000       0.415726      -0.827567      -1.427281      -0.950154
  5.830000       0.409284      -0.834255      -1.503582      -0.876097
  5.840000       0.402320      -0.840034      -1.578573      -0.801747
  5.850000       0.394843      -0.844894      -1.652161      -0.727166
  5.860000       0.386860      -0.848823      -1.724250      -0.652417
  5.870000       0.378377      -0.851809      -1.794749      -0.577563
  5.880000       0.369398      -0.853836      -1.863565      -0.502666
  5.890000       0.359924      -0.854887      -1.930604      -0.427787
  5.900000       0.349955      -0.854943      -1.995775      -0.352991
  5.910000       0.339488      -0.853981      -2.058983      -0.278341
  5.920000       0.328518      -0.851979      -2.120134      -0.203902
  5.930000       0.317039      -0.848908      -2.179131      -0.129741
  5.940000       0.305039      -0.844741      -2.235877      -0.055926
  5.950000       0.292505      -0.839444      -2.290270       0.017470
  5.960000       0.279421      -0.832981      -2.342206       0.090374
  5.970000       0.265766      -0.825311      -2.391578       0.162707
  5.980000       0.251516      -0.816391      -2.438274       0.234388
  5.990000       0.236642      -0.806169      -2.482177       0.305330
  6.000000       0.221109      -0.794589      -2.523162       0.375440
  6.010000       0.204878      -0.781589      -2.561101       0.444619
  6.020000       0.187901      -0.767096      -2.595855       0.512762
  6.030000       0.170125      -0.751031      -2.627275       0.579753
  6.040000       0.151487      -0.733302      -2.655205       0.645468
  6.050000       0.131915      -0.713806      -2.679472       0.709771
  6.060000       0.111326      -0.692427      -2.699894       0.772514
  6.070000       0.089626      -0.669032      -2.716269       0.833533
  6.080000       0.066710      -0.643473      -2.728379       0.892648
  6.090000       0.042458      -0.615588      -2.735988       0.949660
  6.100000       0.016742      -0.585198      -2.738835       1.004350
  6.110000      -0.010574      -0.552118      -2.736639       1.056473
  6.120000      -0.039623      -0.516169      -2.729093       1.105760
  6.130000      -0.070516      -0.477198      -2.715871       1.151917
  6.140000      -0.103322      -0.435122      -2.696629       1.194623
  6.150000      -0.138013      -0.389987      -2.671021       1.233543
  6.160000      -0.174420      -0.342047      -2.638714       1.268333
  6.170000      -0.212168      -0.291841      -2.599424       1.298668
  6.180000      -0.250655      -0.240234      -2.552951       1.324266
  6.190000      -0.289091      -0.188350      -2.499230       1.344935
  6.200000      -0.326632      -0.137393      -2.438355       1.360594
  6.210000      -0.362536      -0.088418      -2.370591       1.371295
  6.220000      -0.396284      -0.042158      -2.296339       1.377207
  6.230000      -0.427609       0.001009      -2.216092       1.378582
  6.240000      -0.456444       0.040994      -2.130379       1.375726
  6.250000      -0.482858       0.077896      -2.039730       1.368959
  6.260000      -0.506985       0.111914      -1.944645       1.358595
  6.270000      -0.528990       0.143287      -1.845589       1.344933
  6.280000      -0.549037       0.172254      -1.742984       1.328249
  6.290000      -0.567282       0.199043      -1.637212       1.308795
  6.300000      -0.583864       0.223858      -1.528619       1.286799
  6.310000      -0.598907       0.246880      -1.417516       1.262471
  6.320000      -0.612520       0.268266      -1.304188       1.235996
