# t x v
0.39000000 1.18699951 0.77817047
0.39100000 1.18777715 0.77711079
0.39200000 1.18855373 0.77605158
0.39300000 1.18932925 0.77499283
0.39400000 1.19010372 0.77393454
0.39500000 1.19087712 0.77287671
0.39600000 1.19164947 0.77181935
0.39700000 1.19242076 0.77076245
0.39800000 1.19319100 0.76970600
0.39900000 1.19396017 0.76865002
0.40000000 1.19472830 0.76759450
0.40100000 1.19549536 0.76653944
0.40200000 1.19626137 0.76548484
0.40300000 1.19702633 0.76443070
0.40400000 1.19779024 0.76337702
0.40500000 1.19855309 0.76232380
0.40600000 1.19931488 0.76127104
0.40700000 1.20007563 0.76021874
0.40800000 1.20083532 0.75916689
0.40900000 1.20159396 0.75811551
0.41000000 1.20235155 0.75706459
0.41100000 1.20310809 0.75601412
0.41200000 1.20386358 0.75496411
0.41300000 1.20461802 0.75391456
0.41400000 1.20537141 0.75286547
0.41500000 1.20612375 0.75181684
0.41600000 1.20687504 0.75076866
0.41700000 1.20762529 0.74972094
0.41800000 1.20837449 0.74867368
0.41900000 1.20912264 0.74762687
0.42000000 1.20986974 0.74658053
0.42100000 1.21061580 0.74553463
0.42200000 1.21136081 0.74448920
0.42300000 1.21210477 0.74344422
0.42400000 1.21284770 0.74239970
0.42500000 1.21358957 0.74135563
0.42600000 1.21433041 0.74031202
0.42700000 1.21507020 0.73926886
0.42800000 1.21580895 0.73822616
0.42900000 1.21654665 0.73718391
0.43000000 1.21728331 0.73614212
0.43100000 1.21801893 0.73510078
0.43200000 1.21875352 0.73405990
0.43300000 1.21948705 0.73301947
0.43400000 1.22021955 0.73197950
0.43500000 1.22095101 0.73093997
0.43600000 1.22168143 0.72990091
0.43700000 1.22241082 0.72886229
0.43800000 1.22313916 0.72782413
0.43900000 1.22386646 0.72678642
0.44000000 1.22459273 0.72574916
0.44100000 1.22531796 0.72471236
0.44200000 1.22604216 0.72367601
0.44300000 1.22676531 0.72264011
0.44400000 1.22748744 0.72160466
0.44500000 1.22820852 0.72056966
0.44600000 1.22892858 0.71953512
0.44700000 1.22964759 0.71850102
0.44800000 1.23036558 0.71746738
0.44900000 1.23108253 0.71643419
0.45000000 1.23179845 0.71540144
0.45100000 1.23251333 0.71436915
0.45200000 1.23322718 0.71333731
0.45300000 1.23394001 0.71230592
0.45400000 1.23465180 0.71127498
0.45500000 1.23536256 0.71024448
0.45600000 1.23607229 0.70921444
0.45700000 1.23678098 0.70818484
0.45800000 1.23748865 0.70715570
0.45900000 1.23819530 0.70612700
0.46000000 1.23890091 0.70509875
0.46100000 1.23960549 0.70407094
0.46200000 1.24030905 0.70304359
0.46300000 1.24101158 0.70201668
0.46400000 1.24171308 0.70099022
0.46500000 1.24241356 0.69996421
0.46600000 1.24311301 0.69893865
0.46700000 1.24381144 0.69791353
0.46800000 1.24450884 0.69688886
0.46900000 1.24520522 0.69586463
0.47000000 1.24590057 0.69484085
0.47100000 1.24659490 0.69381752
0.47200000 1.24728820 0.69279463
0.47300000 1.24798049 0.69177219
0.47400000 1.24867175 0.69075019
0.47500000 1.24936199 0.68972863
0.47600000 1.25005121 0.68870753
0.47700000 1.25073940 0.68768686
0.47800000 1.25142658 0.68666664
0.47900000 1.25211274 0.68564687
0.48000000 1.25279787 0.68462753
0.48100000 1.25348199 0.68360865
0.48200000 1.25416509 0.68259020
0.48300000 1.25484717 0.68157220
0.48400000 1.25552823 0.68055464
0.48500000 1.25620828 0.67953752
0.48600000 1.25688731 0.67852085
0.48700000 1.25756532 0.67750461
0.48800000 1.25824232 0.67648882
0.48900000 1.25891830 0.67547347
0.49000000 1.25959327 0.67445857
0.49100000 1.26026722 0.67344410
0.49200000 1.26094015 0.67243007
0.49300000 1.26161208 0.67141649
0.49400000 1.26228299 0.67040334
0.49500000 1.26295288 0.66939064
0.49600000 1.26362177 0.66837838
0.49700000 1.26428964 0.66736655
0.49800000 1.26495650 0.66635517
0.49900000 1.26562235 0.66534422
0.50000000 1.26628719 0.66433371
0.50100000 1.26695102 0.66332365
0.50200000 1.26761384 0.66231402
0.50300000 1.26827565 0.66130483
0.50400000 1.26893645 0.66029607
0.50500000 1.26959624 0.65928776
0.50600000 1.27025502 0.65827988
0.50700000 1.27091280 0.65727244
0.50800000 1.27156957 0.65626544
0.50900000 1.27222533 0.65525887
0.51000000 1.27288008 0.65425274
0.51100000 1.27353383 0.65324705
0.51200000 1.27418658 0.65224179
0.51300000 1.27483832 0.65123697
0.51400000 1.27548905 0.65023258
0.51500000 1.27613878 0.64922863
0.51600000 1.27678751 0.64822512
0.51700000 1.27743523 0.64722204
0.51800000 1.27808195 0.64621939
0.51900000 1.27872767 0.64521718
0.52000000 1.27937239 0.64421540
0.52100000 1.28001610 0.64321406
0.52200000 1.28065882 0.64221315
0.52300000 1.28130053 0.64121268
0.52400000 1.28194124 0.64021263
0.52500000 1.28258095 0.63921302
0.52600000 1.28321967 0.63821385
0.52700000 1.28385738 0.63721510
0.52800000 1.28449410 0.63621679
0.52900000 1.28512982 0.63521891
0.53000000 1.28576454 0.63422146
0.53100000 1.28639826 0.63322444
0.53200000 1.28703099 0.63222785
0.53300000 1.28766271 0.63123170
0.53400000 1.28829345 0.63023597
0.53500000 1.28892319 0.62924068
0.53600000 1.28955193 0.62824582
0.53700000 1.29017968 0.62725138
0.53800000 1.29080643 0.62625738
0.53900000 1.29143219 0.62526380
0.54000000 1.29205696 0.62427065
0.54100000 1.29268073 0.62327794
0.54200000 1.29330352 0.62228565
0.54300000 1.29392531 0.62129379
0.54400000 1.29454610 0.62030235
0.54500000 1.29516591 0.61931135
0.54600000 1.29578473 0.61832077
0.54700000 1.29640255 0.61733062
0.54800000 1.29701939 0.61634090
0.54900000 1.29763523 0.61535160
0.55000000 1.29825009 0.61436273
0.55100000 1.29886396 0.61337429
0.55200000 1.29947684 0.61238627
0.55300000 1.30008873 0.61139868
0.55400000 1.30069964 0.61041151
0.55500000 1.30130955 0.60942477
0.55600000 1.30191849 0.60843846
0.55700000 1.30252643 0.60745257
0.55800000 1.30313339 0.60646710
0.55900000 1.30373937 0.60548206
0.56000000 1.30434436 0.60449744
0.56100000 1.30494836 0.60351324
0.56200000 1.30555138 0.60252947
0.56300000 1.30615342 0.60154612
0.56400000 1.30675447 0.60056320
0.56500000 1.30735455 0.59958069
0.56600000 1.30795364 0.59859861
0.56700000 1.30855174 0.59761695
0.56800000 1.30914887 0.59663572
0.56900000 1.30974501 0.59565490
0.57000000 1.31034018 0.59467451
0.57100000 1.31093436 0.59369453
0.57200000 1.31152757 0.59271498
0.57300000 1.31211979 0.59173585
0.57400000 1.31271104 0.59075713
0.57500000 1.31330131 0.58977884
0.57600000 1.31389060 0.58880097
0.57700000 1.31447891 0.58782352
0.57800000 1.31506624 0.58684648
0.57900000 1.31565260 0.58586987
0.58000000 1.31623798 0.58489367
0.58100000 1.31682239 0.58391789
0.58200000 1.31740582 0.58294253
0.58300000 1.31798828 0.58196758
0.58400000 1.31856976 0.58099306
0.58500000 1.31915026 0.58001895
0.58600000 1.31972979 0.57904526
0.58700000 1.32030835 0.57807198
0.58800000 1.32088594 0.57709912
0.58900000 1.32146255 0.57612668
0.59000000 1.32203819 0.57515465
0.59100000 1.32261286 0.57418304
0.59200000 1.32318656 0.57321184
0.59300000 1.32375928 0.57224106
0.59400000 1.32433104 0.57127070
0.59500000 1.32490182 0.57030074
0.59600000 1.32547164 0.56933120
0.59700000 1.32604049 0.56836208
0.59800000 1.32660836 0.56739337
0.59900000 1.32717527 0.56642507
0.60000000 1.32774121 0.56545719
0.60100000 1.32830619 0.56448971
0.60200000 1.32887019 0.56352265
0.60300000 1.32943323 0.56255600
0.60400000 1.32999531 0.56158977
0.60500000 1.33055641 0.56062394
0.60600000 1.33111655 0.55965853
0.60700000 1.33167573 0.55869353
